source_id,provider,document_or_announcement_id,document_title,publication_date,effective_date,coverage_year,coverage_period,ticker_or_share_code,company_name,event_type,index_code,scheduled_or_extraordinary,source_url_or_stable_id,access_date_utc,raw_filename,raw_sha256,raw_bytes,raw_storage_class,archive_symbol,identity_status,provenance_status,notes
EV-032,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,PARSN,PARSAN,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-033,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,ALKIM,ALKİM KİMYA,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-034,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,EGSER,EGE SERAMİK,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-035,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,ASLAN,ASLAN ÇİMENTO,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-036,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,INDES,İNDEKS BİLGİSAYAR,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-037,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,YATAS,YATAŞ,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-038,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,BMEKS,BİMEKS,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-039,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,SODA,SODA SANAYİİ,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-040,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,FENER,FENERBAHÇE FUTBOL,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-041,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,KORDS,KORDSA GLOBAL,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-042,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,GOODY,GODD-YEAR,ADD,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-043,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,LOGO,LOGO YAZILIM,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-044,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,ISGYO,İŞ GMYO,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-045,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,KONYA,KONYA ÇİMENTO,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-046,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,NETAS,NETAŞ TELEKOM.,REMOVE,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Same ticker also appears in the RESERVE column of the same table in the same document.
EV-047,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,GOZDE,GÖZDE GRİŞİM,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-048,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,NETAS,NETAŞ TELEKOM.,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state. Same ticker also appears in the REMOVE column of the same table in the same document."
EV-049,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,BIZIM,BİZİM MAĞAZALARI,OTHER_MEMBERSHIP_RELEVANT,XU050,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-050,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,TRKCM,TRAKYA CAM,OTHER_MEMBERSHIP_RELEVANT,XU030,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-051,Borsa Istanbul,11564,2016 yılı üçüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-06-17,2016-07-01,2016,2016Q3,VESTL,VESTEL,OTHER_MEMBERSHIP_RELEVANT,XU030,SCHEDULED,https://www.borsaistanbul.com/duyuru/11564/2016-yili-ucuncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11564_2016-06-17.html,20bcdea09186fea9696cfca31ecbb73d1be47f73caff32717f2bc2377da82129,78234,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11564_2016-06-17.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-052,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,NA,NA,REVIEW_SCHEDULE,XU030;XU050;XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,NA,ACQUIRED,"Periodic review announcement. The document states the index period explicitly as 2016-10-03 to 2016-12-31; effective_date is that stated period start, not the publication date. Additions and removals are equal in number in every transcribed table, consistent with rulebook art. 6(c)/(d)."
EV-053,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,IHLAS,İHLAS HOLDİNG,ADD,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-054,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,HURGZ,HÜRRİYET GZT.,ADD,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-055,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,ADEL,ADEL KALEMCİLİK,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-056,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,TKNSA,TEKNOSA İÇ VE DIŞ TİCARET,REMOVE,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,Itemised in the periodic review announcement; effective at the stated index-period start.
EV-057,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,SASA,SASA POLYESTER,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-058,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,VERUS,VERUSA HOLDİNG,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
EV-059,Borsa Istanbul,11532,2016 yılı dördüncü üç aylık dönemi için BIST Pay Endeksleri kapsamında yer alacak paylarda değişiklik yapılmıştır,2016-09-21,2016-10-03,2016,2016Q4,POLHO,POLİSAN HOLDİNG,OTHER_MEMBERSHIP_RELEVANT,XU100,SCHEDULED,https://www.borsaistanbul.com/duyuru/11532/2016-yili-dorduncu-uc-aylik-donemi-icin-bist-pay-endeksleri-kapsaminda-yer-alacak-paylarda-degisiklik-yapilmistir,2026-08-24T03:03:26Z,bist_duyuru_11532_2016-09-21.html,5ac9f173566582e5b52811e29c380ecc3c533f204b7a8856906e6b6404892f1f,78366,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/events/bist_duyuru_11532_2016-09-21.html,INSUFFICIENT_IDENTITY_EVIDENCE,ACQUIRED,"Reserve (yedek) list entry: an eligible substitute under rulebook art. 7, NOT a membership change and NOT a state."
