source_id,provider,kap_disclosure_id,document_title,company_name,ticker_or_share_code,coverage_year,search_period_start,search_period_end,publication_date,publication_time,event_date,event_type,rulebook_version,rulebook_article,rulebook_trigger_class,membership_consequence,effective_date_rule,derived_effective_date,reserve_implication,identity_status,source_url_or_stable_id,access_date_utc,raw_filename,raw_sha256,raw_bytes,raw_storage_class,archive_symbol,search_status,provenance_status,notes
KT-101,KAP / Borsa Istanbul A.S.,736328,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"ADEL, ADESE, ADNAC, ASUZU, AYEN, CRFSA, DGATE, KAREL, KATMR, KRONT, LKMNH, MNDRS, PETUN",2019,2019-01-01,2019-12-31,2019-01-31,15:45:55,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/736328,2026-08-24T11:20:00Z,kap_bildirim_736328_2019-01-31.json,dbffffe6775609389356402e1af5ec5f4aacd6432cbed203bbce07c4b58ce3f5,38233,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_736328_2019-01-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XYLDZ. None is XU100, XU050 or XU030."
KT-102,KAP / Borsa Istanbul A.S.,749904,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),RALYH,2019,2019-01-01,2019-12-31,2019-03-26,17:26:52,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/749904,2026-08-24T11:20:00Z,kap_bildirim_749904_2019-03-26.json,4368bb41055d786558b8af94ba4edc2fa295903be0fe45d7bbe7fe6d2f586744,28329,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_749904_2019-03-26.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST ANA, BIST ANKARA, BIST HOLDING VE YATIRIM, BIST MALI, BIST TUM, BIST TUM-100. None is XU100, XU050 or XU030."
KT-103,KAP / Borsa Istanbul A.S.,751019,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),TSPOR,2019,2019-01-01,2019-12-31,2019-03-29,17:58:33,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/751019,2026-08-24T11:20:00Z,kap_bildirim_751019_2019-03-29.json,39f3faac704143a9bfe8d3e35db95cfcf7b5bb08681a9404fc1dddc2c4ec69f0,18046,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_751019_2019-03-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: BIST ANA, BIST YILDIZ. None is XU100, XU050 or XU030."
KT-104,KAP / Borsa Istanbul A.S.,764196,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),SMART,2019,2019-01-01,2019-12-31,2019-05-15,18:11:42,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/764196,2026-08-24T11:20:00Z,kap_bildirim_764196_2019-05-15.json,3accfec1adc63bc5164f4b521e786523762afdb63fb112b3f2229636938a7bbc,30852,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_764196_2019-05-15.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XBLSM, XHARZ, XSIST, XTKJS, XTUMY, XUTEK, XUTUM. None is XU100, XU050 or XU030."
KT-105,KAP / Borsa Istanbul A.S.,764652,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),MARKA,2019,2019-01-01,2019-12-31,2019-05-17,18:19:26,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/764652,2026-08-24T11:20:00Z,kap_bildirim_764652_2019-05-17.json,b96774de2601fe3af52655cd0ca371f2427bf2c367c49e2f92fcb9b90d8506a3,27494,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_764652_2019-05-17.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHOLD, XSIST, XTUMY, XUMAL, XUTUM. None is XU100, XU050 or XU030."
KT-106,KAP / Borsa Istanbul A.S.,764881,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),MARKA,2019,2019-01-01,2019-12-31,2019-05-20,18:12:14,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/764881,2026-08-24T11:20:00Z,kap_bildirim_764881_2019-05-20.json,f64272e7b786c3d4f70a9c9e167e5273a2a23ee4647c27ba4f0db2ed2ff4ffc3,28435,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_764881_2019-05-20.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHOLD, XSIST, XTUMY, XUMAL, XUTUM. None is XU100, XU050 or XU030."
KT-107,KAP / Borsa Istanbul A.S.,766560,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),CEOEM,2019,2019-01-01,2019-12-31,2019-05-30,18:19:25,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/766560,2026-08-24T11:20:00Z,kap_bildirim_766560_2019-05-30.json,92fabafeb049d8a95e47bf178cec72309bd579f8dd35ee42b014517b27650ec3,27736,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_766560_2019-05-30.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XSIST, XTUMY, XUHIZ, XUTUM. None is XU100, XU050 or XU030."
KT-108,KAP / Borsa Istanbul A.S.,766903,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),FONET,2019,2019-01-01,2019-12-31,2019-05-31,18:14:52,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/766903,2026-08-24T11:20:00Z,kap_bildirim_766903_2019-05-31.json,889d2849e8fcb31fdca15c8e38b7c1d6e00d6305558ed88e95d8e53b86612b6b,18813,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_766903_2019-05-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
KT-109,KAP / Borsa Istanbul A.S.,770384,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),MAVI,2019,2019-01-01,2019-12-31,2019-06-28,18:12:03,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/770384,2026-08-24T11:20:00Z,kap_bildirim_770384_2019-06-28.json,6ff84350418e3641b85ec778c1d81500280cd5e2d2642437674dc3a239f2a47b,18471,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_770384_2019-06-28.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
KT-110,KAP / Borsa Istanbul A.S.,770430,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"INFO, KRTEK, SAYAS, SNKRN, TDGYO, VKFYO, VKING",2019,2019-01-01,2019-12-31,2019-06-28,19:36:45,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/770430,2026-08-24T11:20:00Z,kap_bildirim_770430_2019-06-28.json,2e755c7b1dcba377d01276159c05184d7d3b2db68ce24c07b70543e83bb0c938,17609,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_770430_2019-06-28.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-111,KAP / Borsa Istanbul A.S.,771245,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),DERAS,2019,2019-01-01,2019-12-31,2019-07-03,13:59:28,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/771245,2026-08-24T11:20:00Z,kap_bildirim_771245_2019-07-03.json,57dbe75c8e397f7e913069d58c41f60fece07702409bf5c9c367889ae148782c,29417,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_771245_2019-07-03.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XSIST, XTEKS, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-112,KAP / Borsa Istanbul A.S.,777980,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),BTCIM,2019,2019-01-01,2019-12-31,2019-07-30,18:14:08,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/777980,2026-08-24T11:20:00Z,kap_bildirim_777980_2019-07-30.json,0547fc41d5c59441a09ce5f6b2a96dcac4aa47d464c1912213d02ad512ed8959,18003,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_777980_2019-07-30.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY. None is XU100, XU050 or XU030."
KT-113,KAP / Borsa Istanbul A.S.,780486,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),NATEN,2019,2019-01-01,2019-12-31,2019-08-07,15:52:14,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/780486,2026-08-24T11:20:00Z,kap_bildirim_780486_2019-08-07.json,2eae95df07bf55c35840f3c328667c49927e9176c13298fb1b6b81445ecda120,29152,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_780486_2019-08-07.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XELKT, XHARZ, XSANK, XTUMY, XUHIZ, XUTUM. None is XU100, XU050 or XU030."
KT-114,KAP / Borsa Istanbul A.S.,783537,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),TACTR,2019,2019-01-01,2019-12-31,2019-08-21,17:57:31,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/783537,2026-08-24T11:20:00Z,kap_bildirim_783537_2019-08-21.json,7b845a890861d022c6fa87fd72bf8276ec7c0b3cc067f3c27bb5add85cfb1c0a,23455,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_783537_2019-08-21.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKOBI, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-115,KAP / Borsa Istanbul A.S.,784826,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),TACTR,2019,2019-01-01,2019-12-31,2019-08-29,16:15:34,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/784826,2026-08-24T11:20:00Z,kap_bildirim_784826_2019-08-29.json,a9980e347686cd93070d48e378876ae99528ae20d16e6adb9cbdda0e38d53da2,27672,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_784826_2019-08-29.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKOBI, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-116,KAP / Borsa Istanbul A.S.,796223,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"ADANA, ADESE, ADNAC, AFYON, AGYO, AKCNS, AKENR, AKFGY, AKMGY, AKSGY, ALGYO, ANELE, ATAGY, AVGYO, AYCES, BAGFS, BANVT, BERA, BIZIM, BJKAS, BMELK, BOLUC, BOYP, BRMEN, BRYAT, BSOKE, BTCIM, BUCIM, BURVA, CEMAS, DAGHL, DGGYO, DGKLB, DIRIT, DOBUR, DOCO, DZGYO, EGGUB, EKGYO, ERBOS, FENER, FLAP, GENTS, GEREL, GLBMD, GOLTS, GOZDE, GRNYO, GSDHO, GSRAY, GUSGR, GYHOL, HDFGS, HLGYO, HUBVC, ICBCT, IDGYO, IEYHO, IHLAS, IHLGM, INDES, ISATR, ISBTR, ISGSY, ISGYO, ITTFH, IZMDC, KLGYO, KONYA, KRDMB, KRGYO, LIDFA, LUKSK, METRO, MRDIN, MRGYO, MSGYO, NETAS, NUGYO, NUHCM, OSMEN, OZGYO, OZKGY, OZRDN, PAGYO, PARSN, PEGYO, PEKGY, PKENT, PNSUT, POLHO, PRKME, QNBFL, RHEAG, RODRG, RYGYO, SAFKR, SANFM, SAYAS, SELEC, SNGYO, SNPAM, SRVGY, TBORG, TDGYO, TEKTU, TKNSA, TKURU, TRCAS, TRGYO, TSGYO, TSPOR, ULAS, ULUSE, VERTU, VERUS, VESBE, VKGYO, VKING, YAPRK, YGGYO, YGYO, YKGYO",2019,2019-01-01,2019-12-31,2019-11-01,18:42:43,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/796223,2026-08-24T11:20:00Z,kap_bildirim_796223_2019-11-01.json,302070518883f476c9d005961791e2b8eedad42ab20f20d9ad21a58ad0982ee4,21828,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_796223_2019-11-01.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-117,KAP / Borsa Istanbul A.S.,797610,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),MEGAP,2019,2019-01-01,2019-12-31,2019-11-08,17:07:45,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/797610,2026-08-24T11:20:00Z,kap_bildirim_797610_2019-11-08.json,7c2202b5eed298897ee22d239fc3c86a0fb3528eb575011b507615fa370d52b2,18900,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_797610_2019-11-08.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKMYA, XTEKS. None is XU100, XU050 or XU030."
KT-118,KAP / Borsa Istanbul A.S.,798707,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),YKSLN,2019,2019-01-01,2019-12-31,2019-11-13,16:46:49,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/798707,2026-08-24T11:20:00Z,kap_bildirim_798707_2019-11-13.json,3d13ed763ebb5244a88e12ba605be236721f961db9afe4a4b6d9a020e72a1388,29158,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_798707_2019-11-13.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XHARZ, XMANA, XSIST, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-119,KAP / Borsa Istanbul A.S.,798767,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),YKSLN,2019,2019-01-01,2019-12-31,2019-11-13,18:56:14,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/798767,2026-08-24T11:20:00Z,kap_bildirim_798767_2019-11-13.json,c045202d5989aaab1db21d647a40bfb538996939c19c0338bfececfe573527e5,17071,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_798767_2019-11-13.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: none in the body table (free-text or attachment only). None is XU100, XU050 or XU030."
KT-120,KAP / Borsa Istanbul A.S.,802057,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),PAPIL,2019,2019-01-01,2019-12-31,2019-12-05,17:07:17,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/802057,2026-08-24T11:20:00Z,kap_bildirim_802057_2019-12-05.json,d8fdf6e37aac612a734df60ec0ba7639f03746859ed2f1e9c0630e46010df56e,31878,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_802057_2019-12-05.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XBLSM, XHARZ, XSANK, XTKJS, XTUMY, XUTEK, XUTUM. None is XU100, XU050 or XU030."
KT-121,KAP / Borsa Istanbul A.S.,802627,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),DIRIT,2019,2019-01-01,2019-12-31,2019-12-09,16:27:29,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/802627,2026-08-24T11:20:00Z,kap_bildirim_802627_2019-12-09.json,9c96e611aa57c12b506f6176b764890411ebc735ce35b97e6ab08dca5d8da1b1,27444,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_802627_2019-12-09.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XKOBI, XTEKS, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
KT-122,KAP / Borsa Istanbul A.S.,804373,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ENJSA,2019,2019-01-01,2019-12-31,2019-12-19,17:17:07,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/804373,2026-08-24T11:20:00Z,kap_bildirim_804373_2019-12-19.json,0f413646a5018438d21aeff56e3b26314fc14c895de24d0919d9c18d6b600103,18009,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_804373_2019-12-19.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKURY. None is XU100, XU050 or XU030."
KT-123,KAP / Borsa Istanbul A.S.,804829,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),BMELK,2019,2019-01-01,2019-12-31,2019-12-23,17:07:32,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/804829,2026-08-24T11:20:00Z,kap_bildirim_804829_2019-12-23.json,774be11d19b3c0db98d6d6f12db6da150901e974fe44dedbfd5426fa7256799a,25143,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_804829_2019-12-23.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XELKT, XPGIP, XTUMY, XUHIZ, XUTUM. None is XU100, XU050 or XU030."
KT-124,KAP / Borsa Istanbul A.S.,806162,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"AVISA, GLYHO",2019,2019-01-01,2019-12-31,2019-12-31,16:00:32,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/806162,2026-08-24T11:20:00Z,kap_bildirim_806162_2019-12-31.json,c692070bb10526fe2cfa573b4941a1f572fe120e468d5f478c14546e14184a47,20194,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_806162_2019-12-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XYLDZ. None is XU100, XU050 or XU030."
KT-125,KAP / Borsa Istanbul A.S.,816283,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),"SAFKR, TLMAN",2020,2020-01-01,2020-12-31,2020-01-31,17:45:48,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/816283,2026-08-24T11:20:00Z,kap_bildirim_816283_2020-01-31.json,48f696122e0f8cc20a149edfa7127f377aaeadb4f9dd4a9ae26278a860b51db7,20072,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_816283_2020-01-31.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XHARZ. None is XU100, XU050 or XU030."
KT-126,KAP / Borsa Istanbul A.S.,817202,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),ARDYZ,2020,2020-01-01,2020-12-31,2020-02-05,16:28:39,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/817202,2026-08-24T11:20:00Z,kap_bildirim_817202_2020-02-05.json,5eceb6ff5a48b600c41029fc72e905c5aae602d365daa2cbf3e714665bbe84ca,32329,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_817202_2020-02-05.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XBANA, XBLSM, XHARZ, XSIST, XTKJS, XTUMY, XUTEK, XUTUM. None is XU100, XU050 or XU030."
KT-127,KAP / Borsa Istanbul A.S.,817663,Endeks Sirketlerinde Degisiklik,BORSA ISTANBUL A.S. (issuer of the announcement),TACTR,2020,2020-01-01,2020-12-31,2020-02-07,17:05:36,NA,NON_TRIGGER_REVIEWED,NA,NA,REVIEWED_NOT_A_BENCHMARK_MEMBERSHIP_CHANGE,"NO CHANGE TO XU100, XU050 OR XU030",NA,NA,NA,NA,https://www.kap.org.tr/tr/Bildirim/817663,2026-08-24T11:20:00Z,kap_bildirim_817663_2020-02-07.json,46d9780511227ce6113962deb0c8200c33ae3ab7d732ec573454419556a045b3,25149,PRIVATE_LOCAL_RAW,PRIVATE_LOCAL_RAW:bist-membership/kap-triggers/kap_bildirim_817663_2020-02-07.json,NO_TRIGGER_EVENT_EVIDENCED,ACQUIRED,"Reviewed in full. Index codes touched by this disclosure: XKOBI, XPGIP, XTUMY, XUSIN, XUTUM. None is XU100, XU050 or XU030."
